 1.0000000000000000,8.3823290427142982E-003
 0.99845866699999997,6.4594035465914690E-003
 0.99653422800000002,6.3525910359074622E-003
 0.99384417000000003,6.3044965924188290E-003
 0.99039264000000005,6.2580516540147180E-003
 0.98618496000000000,6.2141532706223579E-003
 0.98122761800000002,6.1874889138164857E-003
 0.97552825799999998,6.1672573059528002E-003
 0.96909566800000002,6.1499435511807032E-003
 0.96193976599999997,6.1368740835363589E-003
 0.95407158700000005,6.1261714810920687E-003
 0.94550326200000001,6.1229362586849856E-003
 0.93624800399999997,6.1243814634102112E-003
 0.92632008200000004,6.1286983466091183E-003
 0.91573480600000001,6.1363505989571188E-003
 0.90450849700000002,6.1474958403318070E-003
 0.89265846500000001,6.1619607405072330E-003
 0.88020298299999999,6.1792028467460014E-003
 0.86716125499999996,6.1985620176352452E-003
 0.85355339100000005,6.2192809679941785E-003
 0.83940037300000003,6.2403311799428263E-003
 0.82472402400000000,6.2603789643296270E-003
 0.80954697499999995,6.2848527214187655E-003
 0.79389262599999999,6.3218882667051002E-003
 0.77778511699999997,6.3644548618033703E-003
 0.76124928199999997,6.4106069540701416E-003
 0.74431062100000001,6.4613153284580616E-003
 0.72699524999999998,6.5169085520957459E-003
 0.70932986899999995,6.5774669242830708E-003
 0.69134171600000005,6.6429742029192607E-003
 0.67305852899999996,6.7134334368605941E-003
 0.65450849700000002,6.7889184456122464E-003
 0.63572022500000003,6.8695722807694537E-003
 0.61672268200000002,6.9555905268885443E-003
 0.59754516099999999,7.0472089925865955E-003
 0.57821723300000005,7.1447015164682881E-003
 0.55876869900000004,7.2483879017182229E-003
 0.53922954800000000,7.3586485717695993E-003
 0.51962990799999997,7.4759383329134899E-003
 0.50000000000000000,7.6008636376230232E-003
 0.48037009200000003,7.7342792579715436E-003
 0.46077045200000000,7.8769947405190610E-003
 0.44123130100000002,8.0298099279154656E-003
 0.42178276700000000,8.1933957664670487E-003
 0.40245483900000001,8.3681319450239489E-003
 0.38327731799999998,8.5539568140085009E-003
 0.36427977499999997,8.7505454254570569E-003
 0.34549150299999998,8.9587796609713610E-003
 0.32694147099999998,9.1845518421360683E-003
 0.30865828400000000,9.4369886140523995E-003
 0.29067013100000000,9.7287059297741507E-003
 0.27300475000000002,1.0075834025787822E-002
 0.25568937899999999,1.0350807286890085E-002
 0.23875071800000000,1.0602146426054615E-002
 0.22221488300000000,1.0874123562172544E-002
 0.20610737400000001,1.1181252160592070E-002
 0.19045302500000000,1.1523388723663208E-002
 0.17527597600000000,1.1899648042173139E-002
 0.16059962699999999,1.2310670377700506E-002
 0.14644660900000001,1.2759124309673187E-002
 0.13283874500000001,1.3249739318752063E-002
