  -3.8050158783622329E-003  -5.8539494173829594E-002  -2.1675970267871266E-003  -4.8447162494247901E-002   5.4862686932270900E-002   4.5830012975538674E-002
   2.7478445250894447E-003  -5.4192139677033076E-002  -8.5705128887536581E-003  -5.1600571625283628E-002   5.7032571831707228E-002   4.1846784063006272E-002
   9.0302601881808425E-003  -5.6229447786971788E-002  -1.6413029019359964E-002  -6.3471614685383856E-002   6.4012958998201058E-002   4.5267894766811992E-002
   1.5975178609294011E-002  -5.4667430659172685E-002  -2.4175044844169442E-002  -6.9317253797377201E-002   6.8899688634182540E-002   4.5189936075159816E-002
  -3.0945593447382340E-002  -7.1566623287841052E-002   2.3030406652144071E-002  -4.5531798382860873E-002   4.3701153194587755E-002   6.8607672376802126E-002
   2.8357189152037700E-002  -3.0032391034136026E-002  -3.4333479307131896E-002  -6.8244118277509994E-002   6.1212070590604302E-002   3.4014316308595867E-002
   3.2894982862450017E-002  -3.3115131137599632E-002  -3.8331117581745053E-002  -6.0609818276441511E-002   6.6109447488316000E-002   1.8468608847117072E-002
  -4.6962818508071533E-002  -6.6187901941424460E-002   4.0815188197062126E-002  -2.9826901294208459E-002   1.9585989599485029E-002   6.6585082401002346E-002
   2.4030980462388454E-002  -1.7701186067445605E-002  -4.6387266621417893E-002  -3.7629812373482646E-002  -2.7993947343945575E-002   4.1916843031428293E-002   3.7629812373482646E-002  -1.1120991268879294E-002
 -0.10737354224456992       -9.0898000850623939E-002   6.9625034417802129E-002  0.10300705606068389     
  -4.0948203265559695E-002  -4.4771934617637704E-002   1.7240769240242402E-002   3.7357259223226205E-002  -2.5376540840412017E-002  -1.8031167528237916E-003   2.5376540840412017E-002   5.5679210770385359E-002
   5.8632837946591292E-002   1.9587984792107803E-003  -6.1968482461731970E-002  -5.7704893121666309E-002   4.8617078556417288E-002  -6.3976275973334079E-003
   6.0741657242049447E-002   5.5070632716522714E-003  -6.3191089024477981E-002  -4.2746281871785953E-002   5.3142804479756882E-002  -1.7102563244213699E-002
  -6.8424250061212791E-002  -3.6555724931460545E-002   6.6339795891049561E-002   1.9967023705806164E-002  -9.8800836682518892E-003   4.9881554548855900E-002
   5.7884263949302642E-002   3.0077777040386312E-002  -5.8618730829842342E-002  -2.9950744141929966E-002   4.6407856280924573E-002  -2.1959651171072927E-002
  -5.9451424614761064E-002  -2.9094175728399160E-002   5.9506063721344288E-002   3.0467333702702586E-002  -3.5292417145300917E-002   3.5848612032088202E-002
   6.4422344922041783E-002   3.3211269453268695E-002  -6.3633155780379674E-002  -2.4486789910604722E-002   2.5863262293800950E-002  -4.2014006422579062E-002
  -6.3920359922843922E-002  -1.4478623983302855E-002   6.5597798210274907E-002   4.1368289143315397E-002  -4.4636849241462467E-002   2.1273331520592301E-002
   6.2360349369038365E-002   4.8034100135647358E-002  -6.0073669074504329E-002  -5.0301281635775066E-003   1.9013870103056101E-002  -4.7318511059217271E-002
   5.8522594286088019E-002   5.2165391306919905E-002  -5.5832658395936013E-002   2.0310616344942656E-004   1.3882776076739852E-002  -5.0353833482710303E-002
   5.3131354011444538E-002   5.0195499527802827E-002  -5.0360122253846028E-002   2.2406246717908813E-003   8.3428814849823667E-003  -5.6128627287846768E-002
  -4.7184133544707435E-002   1.0004359437669951E-003   5.0861116904121609E-002   5.6186592551493823E-002  -5.9011890635823794E-002  -8.8884522148567763E-003
   5.5773105900102940E-002   6.8604064630054015E-002  -4.9290039798119085E-002   1.8169798490913536E-002  -2.5629187363170824E-002  -6.4460697298939815E-002
  -4.0911802400730203E-002   3.7178204834151574E-002   4.6465782616285582E-002   5.7064203272334212E-002  -6.7790433224119498E-002  -7.7711266661873741E-003
  -3.1979624675891799E-002   2.6406303096458233E-002   3.6950380432330732E-002   6.6436945892041660E-002  -5.7530309486402795E-002  -2.0184282117097298E-002
   3.5554812199029520E-002   6.7281089686248061E-002  -2.9349671771760056E-002   3.6453794591194702E-002  -3.0775004675882414E-002  -6.3143135183964000E-002
  -2.2307922850312148E-002   4.3541849205600718E-002   2.8043722268234351E-002   5.8951551603816273E-002  -6.3747028786592358E-002  -2.8365872842667211E-002
   2.2085961889252145E-002   6.3608295098679712E-002  -1.6339209018980127E-002   3.9829547741041908E-002  -3.9440511964988184E-002  -5.6308192455722189E-002
   1.5585044537217081E-002   5.6815362304104042E-002  -9.5391707820308286E-003   4.9229061580234747E-002  -4.1363317566634951E-002  -5.9987621305488924E-002
  -4.4381884928407162E-003   4.6406236570061578E-002   1.1874850735206327E-002   7.1187999916194830E-002  -5.0801999456909837E-002  -6.0831107294938486E-002
   2.4425923790612012E-003   4.9581647039751875E-002   4.9913067959201363E-003   6.8649608247059415E-002  -4.7115705390590540E-002  -6.4419238182026259E-002
  -3.1669771022010853E-003   5.2996462272456128E-002   9.2532838710005904E-003   5.4715929031536617E-002  -5.6646252654119947E-002  -4.5454539792238055E-002
   1.6430894615092593E-002   6.1472394379131587E-002  -9.9215419668770132E-003   4.9512900480449637E-002  -4.4906333689618820E-002  -5.9425751721650613E-002
   2.1825270971284495E-002   6.3729638913847128E-002  -1.5938164673752631E-002   4.1601999432654815E-002  -3.8975224904680264E-002  -5.7409051394477890E-002
  -2.3556578282239574E-002   5.2154213557797008E-002   3.0431286042414702E-002   5.6715042655723892E-002  -7.2549292156365436E-002  -2.9719276814394385E-002
   4.3592404119484181E-002   4.7329276051275751E-002  -2.0198169844194001E-002   2.0315724527260385E-002   2.4984472668920822E-002  -4.7329276051275751E-002  -4.2794153589811500E-002  -8.4809714783757959E-003
   4.7013537494597191E-002   8.6869200947398834E-002   4.6977156708232964E-002  -3.6867570069776236E-002  -4.0370858892050006E-002  -6.8901189193048357E-002
  -4.0911585974520416E-002   2.8562554632581470E-002   4.8341131997495033E-002   7.2001013316444748E-002  -6.9922468123594622E-002  -2.9864840588156544E-002
   5.0775741906981663E-002   6.2378800197643886E-002  -4.5163894556151558E-002   1.6177191430095304E-002  -1.9942199676950177E-002  -6.7138222184344037E-002
  -4.8091166861914426E-002   4.6559808065937940E-003   5.2060063299713931E-002   5.6710103536341906E-002  -6.0645388537696361E-002  -8.3744199315492242E-003
   5.5714994180748961E-002   5.0261156438001477E-002  -5.2505457283222687E-002   2.7735257389495884E-003   3.9421056752405098E-003  -5.9035226226341879E-002
   6.0716974067359861E-002   4.8539668415174361E-002  -5.7780200968048222E-002  -3.7298976985582809E-003   6.9620814936594616E-003  -5.5618071227735127E-002
   6.2556783932738419E-002   4.2030051997450496E-002  -6.0401263750131676E-002  -1.2933570194282132E-002   1.1679110664048670E-002  -5.2655800090370172E-002
  -5.8106740809247215E-002  -2.0483930648745593E-002   5.9308450274081138E-002   3.9280804115126328E-002  -4.5841046515795285E-002   2.2000988952882661E-002
   6.0672712370064635E-002   3.6445587041786423E-002  -6.0182656933294235E-002  -2.0900693108788816E-002   3.3702360766949782E-002  -3.7279533954395518E-002
  -6.2911866442207809E-002  -2.4057474778508694E-002   6.2872711038164344E-002   3.3454931338392106E-002  -2.9029468347426000E-002   3.9779695544698866E-002
   6.2582285936619908E-002   2.7192036162766962E-002  -6.3420669644785543E-002  -3.0451486759076659E-002   4.5117708762833872E-002  -2.2516959165162474E-002
  -6.5137300591691677E-002  -3.8243610306899677E-002   6.3372542956662933E-002   1.8007857541782964E-002  -1.6769093353316819E-002   4.8682291660462805E-002
   6.0182920464937749E-002   8.2858995408372875E-003  -6.2744007387136522E-002  -4.5792950442071670E-002   5.2126280529579717E-002  -1.3666355068373409E-002
   5.6872603746474348E-002   1.1301945866258687E-003  -6.0137938318528941E-002  -5.2219686510783708E-002   5.4879655785186457E-002  -7.6891635563488270E-003
  -5.8321573603517932E-002  -5.6987252096300872E-002   5.4358631235179665E-002  -7.8413904984212229E-003  -2.2190556520847188E-003   5.7296112055981355E-002
  -5.3757282882570423E-002  -5.9757672864609680E-002   4.9478775252661214E-002  -1.5394725911166033E-002   1.1507303460225450E-003   5.8600154915935329E-002
   4.2738084551242193E-002  -1.7447051072167014E-002  -4.6640542101065489E-002  -5.5928190304140868E-002   6.0620861457960411E-002   3.3741576549513831E-003
  -4.3774948433911318E-002  -6.2539966455887733E-002   3.9204096329650627E-002  -1.5550129208352892E-002   1.9211314952198754E-002   5.9477033080242790E-002
   3.5861819982576884E-002  -3.0753807321442311E-002  -4.2049130277599801E-002  -6.5183100226901228E-002   6.6889715819469397E-002   2.8199510752736669E-002
   2.9071963864825995E-002  -3.9223884599075172E-002  -3.5536814114693741E-002  -6.5584510877741115E-002   6.6655451695635679E-002   3.0319301289233106E-002
  -2.7353077844100408E-002  -5.8764339090466813E-002   2.1658402420423904E-002  -4.1327446676480611E-002   2.9867853284448007E-002   6.4288970356561073E-002
   1.6916988135807855E-002  -3.8347034828938635E-002  -2.3328680705611921E-002  -6.8043762083319151E-002   5.7122266143745361E-002   4.6118698283382387E-002
   9.9563214977256495E-003  -5.6762536642978964E-002  -1.8593228231145984E-002  -7.0913956466582509E-002   6.5865846265556041E-002   5.4363097672521080E-002
   2.0550768485501237E-003  -6.3276527170608055E-002  -1.0148496557895396E-002  -6.2215332685640889E-002   6.4905387842008999E-002   5.1197359576514563E-002
  -79.689056132567458       -27.328764256647659       -80.768903785487879       -27.814093362753866        60.018561917254765        53.832549288300989        98.474849192547666       -57.707618560648754       -43.956058881436050       -60.018561917254765       -53.832549288300989       -98.474849192547666     
   161.07362545375142        96.404961616343314       -201.10872066862052       -89.005591076241217        53.860237468773050       -133.64032249878176     
   121.76001968711024        71.512480624165420       -170.20275360248374       -57.744407267294726        37.207980044468940       -99.347515002584572     
   96.821436018662681        63.746137587825302       -124.23003583250835       -33.887879178101080        40.533518055097986       -66.654262311997996     
   69.735990410687066        49.617790469142264       -85.013707780211760       -34.771258409354473        33.415296425834399       -57.755947381482891     
   66.213696157168187        40.783079916481441       -78.012420179645332       -31.389897144873217        19.578660275664696       -47.939267201579099     
   62.884039773673820        38.746303795659323       -72.300275262872603       -15.641177188870564        23.076338416362546       -36.424532462142082     
   50.524271938200940        38.666185046017524       -57.026178002519799       -12.203515561020522        25.998236314961151       -27.945376576886204     
   45.024709921493930        34.675059647583339       -50.088285026482545       -11.469194578098872        23.675019901220278       -24.133647261243556     
   41.145901178562653        31.117220637188133       -45.241270162952610       -10.423986413362675        21.928002180968022       -21.211939087767519     
   36.738037279442381        27.846495819424618       -40.006339814031200       -11.210476299749065        19.939720646529647       -20.259904666526957     
   33.642467118036045        24.158930792209059       -36.338750094197223       -13.026645649541271        16.661666496980377       -20.832902247633591     
   32.248978672353566        20.774700355802217       -34.592066127564195       -13.593379074108963        13.674456874398700       -20.921965873165441     
   30.540399462008981        18.631181292324637       -32.561989635904077       -13.330064411546294        11.976953224439567       -20.258270638577898     
   28.743335700392763        17.029896611343631       -30.483541719597650       -13.017344725174471        10.807456650157897       -19.504856349493306     
   27.113893970968522        15.584177297159716       -28.619960673093235       -12.828114294403052        9.7164105263555403       -18.890045834180071     
   25.768550170703982        14.282551989996852       -27.084914317878692       -12.632910827672164        8.6964727505517985       -18.342723336158063     
   24.670395246882364        13.243501773204141       -25.831513718740304       -12.322480855118412        7.8830167876385069       -17.752367231314228     
   23.800414405452692        12.541590971357515       -24.833736942759014       -11.848036220269483        7.3491370908318894       -17.054359205253572     
   23.241351241626219        12.259310595684566       -24.172838930530794       -11.095892685697732        7.1742721615568206       -16.135601075896922     
   23.124523497200030        12.582282431610237       -23.980173551236611       -9.7405975583364235        7.6162324277947864       -14.673498241568172     
   22.604683850770492        13.272537769748379       -23.376067251168344       -8.0077288456847455        8.9231133763172092       -12.792886412416426     
   20.940861843895668        13.532665729687647       -21.599049067101177       -7.5712492540148517        9.7153499991160981       -11.770430392056509     
   19.917655703438591        12.835239539086730       -20.493632651271373       -8.1072379697995753        9.1640590544560325       -11.798808495601589     
   19.779820690380514        11.947130091739508       -20.305173891375333       -8.3139952347058514        8.3998106204755096       -11.836618734995110     
   19.459277314081380        11.507128301847722       -19.932726038087520       -8.1836385194693140        8.1002700967214789       -11.580751944547934     
   19.046938050131345        11.234795154419173       -19.469956057952338       -8.0149338406599462        7.9729978256812739       -11.270761951571297     
   18.658843088194768        10.981103630308480       -19.035432880685615       -7.8939391081688024        7.8543234920384704       -11.003384483095008     
   18.327425574414566        10.732167857459492       -18.661721523876345       -7.8061891741716183        7.7282301446838737       -10.778306715765600     
   18.043119395654191        10.504277110907459       -18.338494080127091       -7.7328415083443911        7.6135080293719568       -10.578955874458496     
   17.795937933993137        10.303146608706989       -18.055128622342988       -7.6688045250689436        7.5186981836436759       -10.397792565041341     
   17.581433331904815        10.126570181993843       -17.806712537592915       -7.6153207992868088        7.4436955694584945       -10.233190231120348     
   17.398164689333107        9.9709386350826890       -17.591455228207444       -7.5740098270904141        7.3863865640742983       -10.084600051180105     
