          62  0.99845866699999997       -2.1763127300000000E-004 -0.13964888580964288       0.99020108497826098     
          61   1.0000000000000000        0.0000000000000000      -0.13981000507465458      -0.99017834882460687     
          63  0.99653422800000002       -4.8878071900000002E-004 -0.13929563770774589       0.99025083959348004     
         218  0.99845866699999997        2.1763127300000000E-004 -0.13964888580964288      -0.99020108497826098     
          64  0.99384417000000003       -8.6673882899999998E-004 -0.13884911767977853       0.99031354757952639     
         217  0.99653422800000002        4.8878071900000002E-004 -0.13929563770774589      -0.99025083959348004     
          65  0.99039264000000005       -1.3498757500000000E-003 -0.13827973359328014       0.99039321245522050     
         216  0.99384417000000003        8.6673882899999998E-004 -0.13884911767977853      -0.99031354757952639     
         140   0.0000000000000000        0.0000000000000000        1.0000000000000000       -0.0000000000000000     
         141   3.8548188000000003E-004   3.4678402400000002E-003  0.97577514121924203      -0.21877585282331352     
         139   3.8548188000000003E-004  -3.4678402400000002E-003  0.97577514121924203       0.21877585282331352     
         142   1.5413331299999999E-003   6.8745912000000003E-003  0.90975265103760439      -0.41515071230825445     
         138   1.5413331299999999E-003  -6.8745912000000003E-003  0.90975265103760439       0.41515071230825445     
         143   3.4657715200000000E-003   1.0217923000000000E-002  0.82037719870813475      -0.57182274512281650     
         137   3.4657715200000000E-003  -1.0217923000000000E-002  0.82037719870813475       0.57182274512281650     
         144   6.1558296999999996E-003   1.3494873100000001E-002  0.72601449603161594      -0.68767939590477689     
          66  0.98618496000000000       -1.9361257200000001E-003 -0.13759094743203606       0.99048913733809041     
         215  0.99039264000000005        1.3498757500000000E-003 -0.13827973359328014      -0.99039321245522050     
         136   6.1558296999999996E-003  -1.3494873100000001E-002  0.72601449603161594       0.68767939590477689     
         145   9.6073597999999996E-003   1.6701877800000001E-002  0.63764444346298454      -0.77033081446919982     
          67  0.98122761800000002       -2.6230084000000002E-003 -0.13678681960727751       0.99060050776371311     
         214  0.98618496000000000        1.9361257200000001E-003 -0.13759094743203606      -0.99048913733809041     
         135   9.6073597999999996E-003  -1.6701877800000001E-002  0.63764444346298454       0.77033081446919982     
         146   1.3815039800000000E-002   1.9834815200000001E-002  0.55952204865145327      -0.82881546623653246     
          68  0.97552825799999998       -3.4076537099999998E-003 -0.13587195836111315       0.99072640568984327     
         213  0.98122761800000002        2.6230084000000002E-003 -0.13678681960727751      -0.99060050776371311     
         134   1.3815039800000000E-002  -1.9834815200000001E-002  0.55952204865145327       0.82881546623653246     
         147   1.8772381800000001E-002   2.2889059500000000E-002  0.49214240013530958      -0.87051470865750269     
         133   1.8772381800000001E-002  -2.2889059500000000E-002  0.49214240013530958       0.87051470865750269     
         148   2.4471741900000000E-002   2.5859543900000000E-002  0.43444621439014186      -0.90069777772684367     
          69  0.96909566800000002       -4.2868298100000000E-003 -0.13485143012111489       0.99086582936050949     
         212  0.97552825799999998        3.4076537099999998E-003 -0.13587195836111315      -0.99072640568984327     
         132   2.4471741900000000E-002  -2.5859543900000000E-002  0.43444621439014186       0.90069777772684367     
         149   3.0904332000000000E-002   2.8740833500000000E-002  0.38495035288443291      -0.92293728162543665     
          70  0.96193976599999997       -5.2569732900000004E-003 -0.13373067609674125       0.99101771238999981     
         211  0.96909566800000002        4.2868298100000000E-003 -0.13485143012111489      -0.99086582936050949     
         131   3.0904332000000000E-002  -2.8740833500000000E-002  0.38495035288443291       0.92293728162543665     
         150   3.8060233700000001E-002   3.1527203900000002E-002  0.34221757548887871      -0.93962073786529077     
          71  0.95407158700000005       -6.3142209300000003E-003 -0.13251537018745246       0.99118095051513300     
         210  0.96193976599999997        5.2569732900000004E-003 -0.13373067609674125      -0.99101771238999981     
         130   3.8060233700000001E-002  -3.1527203900000002E-002  0.34221757548887871       0.93962073786529077     
         151   4.5928413100000003E-002   3.4212726999999998E-002  0.30501090142596293      -0.95234885940569136     
          72  0.94550326200000001       -7.4544422900000001E-003 -0.13121132795600646       0.99135442068718360     
         209  0.95407158700000005        6.3142209300000003E-003 -0.13251537018745246      -0.99118095051513300     
         129   4.5928413100000003E-002  -3.4212726999999998E-002  0.30501090142596293       0.95234885940569136     
         152   5.4496737900000002E-002   3.6791359900000001E-002  0.27231741284778976      -0.96220747589066591     
